id,text,anger,disgust,fear,joy,sadness,surprise
hau_train_track_b_00532,’Yan bindiga sun kashe manoma 2 suna shuka a gonarsu,0,0,0,0,3,0
hau_train_track_b_00533,"Wata Sabuwa: Ta sake kacamewa a APC, Sanata Adamu ya dakatar da dukkanin daraktocin jam'iyya",0,0,0,0,0,3
hau_train_track_b_00534,Taliyar tayi hunhuna yauki takeyi a flask din,0,2,0,0,0,0
hau_train_track_b_00535,"Kamar a jahiliyya: Uba ya kashe 'ya'yansa tagwaye, za a rataye shi har sai ya mutu",0,1,0,0,2,0
hau_train_track_b_00536,Yan Bindiga Sanye Da Kayan Sojoji Sun Kashe Fitaccen Jigon Jam'iyyar PDP a Bayelsa,0,0,2,0,2,0
hau_train_track_b_00537,"Kai😥 Allah ya sawaqe amma Ana zalunci a kasar nan wlh, saikaga nasama kokarinsa ya cuci na kasa dashi, shi bai taimaka mai ba sannan kuma anbashi yabayar kokari yake ya danne😭, Ohh Allah.🙆",1,0,0,0,3,0
hau_train_track_b_00538,Karshen duniya: Ma'aikacin gidan 'Zoo' ya yi wa macen goggon biri ciki,0,2,0,0,0,2
hau_train_track_b_00539,Da alamu Boss Mustapha da Abba Kyari su cigaba da rike mukamansu,0,0,0,0,0,0
hau_train_track_b_00540,Rubabben kwanannen abincin ya cika dakin girkin da wari,0,3,0,0,0,0
hau_train_track_b_00541,EU ta gargadi China kan taimaka wa Rasha,0,0,0,0,0,0
hau_train_track_b_00542,too ashe sunada bambanci uhumm,0,0,0,0,0,2
hau_train_track_b_00543,Jaruma mai kayanmata ta wallafa wasu bidiyo na taya ma'aikatanta 4 murnar aurensu,0,0,0,2,0,0
hau_train_track_b_00544,Dan tana daya daga cikin wanda suka sa albasa yayi tsada?? 😂,0,0,0,0,0,0
hau_train_track_b_00545,An zo gurin: Zan cire duk wani jami'in kwastan da yake samun kudi fiye da albashin sa - Hameed Ali,1,0,0,0,0,0
hau_train_track_b_00546,talakawa ma sunyi tir da ɓoye abincin su da aka yi,0,2,0,0,1,0
hau_train_track_b_00547,Yarinyan na cin abinci cikin kwanon da ke wari kuma cike da tsutsa,0,3,0,0,0,0
hau_train_track_b_00548,"Hadda Da Karatun Al-Kurani Mai Girma Yana Taimakawa Gyara Kwakwalwa, Gwamna Abdulrazaq",0,0,0,0,0,0
hau_train_track_b_00549,Wlhi Kunji kunya... Ashe dama ku yan madrid ne. Bakomae akwai Allah😧,2,1,0,0,1,0
hau_train_track_b_00550,Allah yakawo Mana zaman lafiya a kasarmu Nigeria 👈👈,0,0,1,0,1,0
hau_train_track_b_00551,Gwamna Nasir El-Rufai yayi alkawarin taimakawa Makauniyar da ta zama Lauya,0,0,0,2,0,0
hau_train_track_b_00552,Kaico: Jaririya tamutu bayan shan nonon uwar da maciji ya sara a Indiya,0,0,0,0,3,0
hau_train_track_b_00553,A gidan uwar wah zamu taya su murnar😒😏,3,0,0,0,0,0
hau_train_track_b_00554,Miyar Kuka tayi Kore kalar zawayin jariri,0,3,0,0,0,0
hau_train_track_b_00555,Ana Rigima a Jam’iyyar APC Tun da Ministan Buhari Ya Ki Fitowa Ya Goyi Bayan Tinubu,0,0,0,0,0,0
hau_train_track_b_00556,"Ok shi wannan yaron dan ana lallabashi gani yake kamar tsoronsa akeji, Hmm yaro baisan wuta ba sai ya taka America tafishi hauka yaseen🤒",2,0,0,0,0,0
hau_train_track_b_00557,Dama nasiru salisu zango KATO NE? Wlh jinake Dan siririne😂,0,0,0,0,0,3
hau_train_track_b_00558,Ke ba ko kyau gareki ba sai tsabar iskanci shashasha kawae😠😠😠,3,0,0,0,0,0
hau_train_track_b_00559,Buhari ya taya Amurka murnar cika shekara 245 da samun ’yanci,0,0,0,2,0,0
hau_train_track_b_00560,Se yau kika gani kenan😂🤣,0,0,0,0,0,1
hau_train_track_b_00561,Yanzu meye amfanin wanann labarin 🙄kayan tada zuciya da amai!! Gross 🤢🤮 Toh Allah ya tarwatsa Duk wanda yakeso yayi implementing din wannan bala’in,1,3,0,0,0,0
hau_train_track_b_00562,COVID-19: Boss Mustapha ya sanar da inda aka kwana a yaki da annobar,0,0,0,0,0,0
hau_train_track_b_00563,Mutanena yau kuma wannan shafin aka bude saboda kulalata muna yara a Twitter 🤔,0,0,0,0,0,2
hau_train_track_b_00564,"Wan nan batu haka yake, ace kana tsohon soja kuma mai muqamin #_GEN fah amma ace harkar tsaro ta gaza samuwa. Tur da shugaba irin kah wallhi 😭. Allah ka shiryi yan bindiga/garkuwa da mutane/ Boko Haram in suna da rabo, in Kuma basu da rabo Allah kai mana maganin su...😭🙏",1,0,0,0,3,0
hau_train_track_b_00565,jaka wawuya kawai nidai kawai abinda zance miki ki daina ikirarin ke musulmace dan gara kawai ki koma arnancin kawai dan yafi miki kyau allah ya shiryeki in daki shiryu in badaki shiryuba kuma allah ya mana maganinki idiot,3,0,0,0,0,0
hau_train_track_b_00566,"Ga wani ban daki da kashi ya kumbura a cikin tukunyar kashin, ga kuma tsutsar tana taaana tanata yawo a kasa saboda rashin wanki",0,3,0,0,0,0
hau_train_track_b_00567,mahaukaci ne ama,0,0,0,0,0,0
hau_train_track_b_00568,ga cuta ga macuta gakuma masu cutuwa ya allah,1,0,1,0,0,0
hau_train_track_b_00569,inna lillahi wa inna ilaihi rajiun again kuma daiallah kai kasan dalili allah mun tuba allah ka takaita wadan nan masifu da ka jarrabi kasar mu da su,0,0,3,0,1,0
hau_train_track_b_00570,"Tashin Hankali😲 Wannan KO Anya bazata samu tobon Hankali ba kuwa """"""""""""""""""""""""""""""""Shekaru 27 fa a sume"""""""""""""""""""""""""""""""" 😱",0,0,0,0,0,3
hau_train_track_b_00571,Allah ka yaye mana wannan annoba Amin 🤲 🤲,0,0,3,0,1,0
hau_train_track_b_00572,Kajimin masana ilimin taurari da shisshigi 🤔🤨Aimu masana ilimin yunwa da qishirwa mun tabbatar 29 za'ayi🙄😥,2,0,0,0,0,0
hau_train_track_b_00573,Garabasa: Hadiman Marafa a APC sun samu kyautar motoci 41,0,0,0,2,0,0
hau_train_track_b_00574,allah kakawo mana karshen zubarda jinnin musulmea afadin duniya,0,0,2,0,1,0
hau_train_track_b_00575,Kungiyar Jama'atu Nasril Islam tayi kira da a zauna lafiya kan batun adan kabilanci,0,0,0,0,0,0
hau_train_track_b_00576,"Kai Subhanallah 😥 Allah ya tona asirin Wanda yayi mata,Allah ka hanashi nutsuwar zuciya da kwanciyar hankali",2,0,0,0,2,0
hau_train_track_b_00577,"Katsina: Yan bindiga sun sake kai kazamin hari Malumfashi jihar Katsina, sun kashe mutane",0,0,2,0,3,0
hau_train_track_b_00578,Amsoshin tambayoyi: Barka da Sallah!,0,0,0,0,0,0
hau_train_track_b_00579,Zamfara 💭💭sabo da sanyi kankara ke fadowa,0,0,0,0,0,1
hau_train_track_b_00580,"Yan bindiga sun yi ma yayan jam’iyyar APC kwantan bauna, sun kashe 5",0,0,0,0,3,0
hau_train_track_b_00581,Karya kayi alade👀,2,0,0,0,0,0
hau_train_track_b_00582,Hannun kuturun Yana fitar fa ruwan mugunya,0,3,0,0,0,0
hau_train_track_b_00583,Hikenan ma haihuwa da hanji! Karshen Riga kafi kenan ko WHO iyakaci🤣🤣😁😁 NAIJA😎,0,0,0,0,0,0
hau_train_track_b_00584,😳😳Innalillahi wa inna ilaihirrajiun. Allah yai mana sauki da rangwame Allah ya yafe mana zunubai kurakurai da dukkan gangancin mu 😭😭 amn,0,0,3,0,1,0
hau_train_track_b_00585,"Kasar China ta fasa-kwai, ta ce Amurka ke hura wutar rikicin mutanen Falastina-Isra’ila",0,0,0,0,0,0
hau_train_track_b_00586,Lazy youth su samu wajan Shan iska mana 🤣😂🤣,0,0,0,1,0,0
hau_train_track_b_00587,Wata mata ta tsotse ruwan ciwon mijinta.,0,3,0,0,0,0
hau_train_track_b_00588,Allah muntuba allah mundawo xuwa gareka ya allah kamana tsari da wannan abu ya allah ka nisanta mu da ita ameen 🙏🙏😭😭😭,0,0,3,0,2,0
hau_train_track_b_00589,Tab di jan😯 wato shi yama manta asalinsa kenan?,0,0,0,0,0,3
hau_train_track_b_00590,"Dan Allah ku daina kawo mana irin wadannan labarun haushin..😢😢, Shi buharin duk kashe- kashe da ake yi a AREWA yataba yin wata maganar, ??",2,0,0,0,0,0
hau_train_track_b_00591,Mutumin da ya bai wa matar da yake so kodarsa ta ki aurensa,0,0,0,0,2,0
hau_train_track_b_00592,Matashin makiyayi ya kashe yayan sa saboda Saniya,0,2,0,0,3,0
hau_train_track_b_00593,Kalli Yar 20yrs Kamar me shayarwa😲,0,1,0,0,0,2
hau_train_track_b_00594,Rikici: APC da Buhari sun nemi a yi watsi da karar da ke neman tsige Buhari a daura Atiku,0,0,0,0,0,1
hau_train_track_b_00595,Aa bakuyi bahhh wlhh ko kadan❤️,1,0,0,0,0,0
hau_train_track_b_00596,Kwastoma da abokansa sun kashe Karuwa Musulma don sun ga Al-Qur'ani cikin dakinta,0,0,0,0,3,0
hau_train_track_b_00597,’Yan sanda sun kama wanda ya yi garkuwa da jikansa,0,0,0,0,0,0
hau_train_track_b_00598,Ba ance ya mutu ba 🙄,0,0,0,0,0,1
hau_train_track_b_00599,daman wanda ba musulmi ba ze iya auren mace musulma,0,0,0,0,0,3
hau_train_track_b_00600,Mutane da dama sun hallaka yayin da miyagun yan Bindiga suka farmaki barikin Sojoji a Sokoto,0,0,2,0,3,0
hau_train_track_b_00601,"Wata karuwa tayi ritaya bayan iyar da ayyuka ga mutane 28,000, ta sami kyautuka",0,0,0,0,0,2
hau_train_track_b_00602,Buhari ya yi ta’aziyyar mutuwar Uwargidar sarkin Daura da tsohon kwamishinan shari’a na Kano,0,0,0,0,3,0
hau_train_track_b_00603,"Ai ba takaitawa ba, anbar kawo hare haren ya kamata yace🙏",0,0,1,0,1,0
hau_train_track_b_00604,COVID-19: Gwamnatin Kano ta soke yin dukkan hawan sallah da shagulgula,0,0,2,0,0,0
hau_train_track_b_00605,Matar Ahmed Musa ta haifi ɗa namiji,0,0,0,2,0,0
hau_train_track_b_00606,"Toh,🤦 muda bamu yarda d itaba mah",0,0,0,0,0,0
hau_train_track_b_00607,"Ba labari me dadi a Nigeria, yan ta'adda na yaqarmu, shuwagabanni na mana izgili😢",0,0,0,0,3,0
hau_train_track_b_00608,Allah ya yi wa Sarkin Kauran Namoda rasuwa,0,0,0,0,3,0
hau_train_track_b_00609,Ya Allah kakawo mana maganin wannan musibar 🙏🙏🙏🙏,0,0,2,0,0,0
hau_train_track_b_00610,"Very unfortunate! Dama ai mafi yawan su, suna amfani da wannan damar ne domin suci zarafin talaka ! Saboda ni shaida ne akan irin wannan mummunar d'abi'ar ta mafi yawan jami'an tsaron kasar nan, samun damar shigar su aikin tsaro tamkar lasisin cin zarafi ne😡",3,0,0,0,0,0
hau_train_track_b_00611,Mai Tabargaza: Jarumar fim da ta sha tabar wiwi da shafin Bible ta ce a shirye take ta yayyaga Al-Qur'ani idan aka bata,0,2,0,0,0,0
hau_train_track_b_00612,An shiga fargaba a majalisar dokokin Jigawa kan yunkurin tsige kakakin majalisa,0,0,3,0,0,0
hau_train_track_b_00613,Sabon hari a Jos: 'Yan bindiga sun bude wa mazauna wuta a kauyen Durbi,0,0,3,0,2,0
hau_train_track_b_00614,ku banda ku,0,0,0,0,0,1
hau_train_track_b_00615,Sir karya takai tun kafin a haife ta nake kallon films dinka 😂 😂 😂,1,0,0,1,0,0
hau_train_track_b_00616,"Da duminsa: 'Yan bindiga sun kashe shahararren mafaraucin Adamawa, Mori",0,0,2,0,1,0
hau_train_track_b_00617,"Fasto Ya Yi Ɓatanci Ga Annabi (SAW) Da Al-Kur'ani a Osun Cikin Bidiyo, MURIC Ta Yi Martani",2,0,0,0,0,0
hau_train_track_b_00618,Rikicin Makiyaya: An fallasa asirin Gwamnan Jihar Benuwe,0,0,0,0,0,0
hau_train_track_b_00619,Dan hakin daka raina: Jam’iyyar PRP ta bada mamaki a jahar Bauchi,0,0,0,0,0,3
hau_train_track_b_00620,"Cikin fushi, budurwa ta wallafa bidiyon yadda tela ya canza sitayel din da ta zaba",3,0,0,0,0,0
hau_train_track_b_00621,"In kana raye zaka sha kallo😂. Ikon Allah, shi kuma wannan a haka nasa haukan yake!",0,1,0,0,0,3
hau_train_track_b_00622,Ya ci rubabben kwai,0,3,0,0,0,0
hau_train_track_b_00623,ina miki fatan alheri ako da Yaushe hakika ni masoyiyarki ce ta Gaskiya ILYSM 💗,0,0,0,2,0,0
hau_train_track_b_00624,Ya rasu lokacin da yake dinka kayan Sallah,0,0,0,0,3,0
hau_train_track_b_00625,Tafi tafi mah xa’ace an sace shugaban kasar indae aka cigaba da haka 🤔,1,0,0,0,1,0
hau_train_track_b_00626,Lafiya Jari: Amfani 10 na Dabino ga lafiyar bil Adama,0,0,0,0,0,0
hau_train_track_b_00627,Taya ya wannan ya zama mafita ga damuwan yan Nigeria 🇳🇬,0,0,0,0,0,0
hau_train_track_b_00628,"Allah Sarki, har helicopter Gwamnan jihar yake yawo da ita wai don tsaro. Talakawa kuma ko oho 😔",0,0,0,0,3,0
hau_train_track_b_00629,"Bidiyo: Matar aure ta bai wa mai kayan miya kyautar N1m, ta bayyana alherin da yayi mata a baya",0,0,0,2,0,2
hau_train_track_b_00630,Matar da Atiku ke sumbanta mahaifiyata ce - wani bawan Allah yayi bayani,0,0,0,0,0,0
hau_train_track_b_00631,Ya kamata gwamnati da kamfanoni su zuba jari a Kannywood- Darakta Kamal,0,0,0,0,0,0
hau_train_track_b_00632,kaji ƴan iskan banza da wofi kun je kunyi iskancin ku zaku rainawa mutane hankali abin ɓoye ne ya fito fili allah ya sawwaƙe amin,3,0,0,0,0,0
hau_train_track_b_00633,Uwa da 'Ya sun sheka barzahu bayan fasto ya basu jikon magani sun sha,0,0,1,0,2,1
hau_train_track_b_00634,Allah ka watsa su mugaye kawai😭,3,0,0,0,0,0
hau_train_track_b_00635,Ka yarda da ikon Allah - Sarakunan gargajiya sun shawarci Atiku,0,0,0,0,0,0
hau_train_track_b_00636,"Harin Kuje: Kun Bani Kunya, Buhari Ya Fada Wa Hukumomin Tattara Bayanan Sirri",0,0,0,0,1,0
hau_train_track_b_00637,"Anyi ruwa, kashin shanu ya jike ga yara sun shiga garken suna ta wanka da shi Harda masu ci",0,3,0,0,0,0
hau_train_track_b_00638,Yanzu-yanzu: Sabbin mutane 543 sun kamu da cutar COVID-19 a Nigeria,0,0,2,0,1,0
hau_train_track_b_00639,Ta taka zawon da akai kan hanya,0,3,0,0,0,0
hau_train_track_b_00640,wai wannan kazantace ko kuma rashi iya wanki amma ki canza bai miki makeup saboda kinfara likin,0,2,0,0,0,1
hau_train_track_b_00641,Fatan alheri zuwa gareki😍,0,0,0,2,0,0
hau_train_track_b_00642,Kwankwaso ya gina makaranta don murnar cika shekaru 64 da haihuwarsa,0,0,0,2,0,0
hau_train_track_b_00643,Ni Yasin kowa sai an mai dinnan taban daria over😂 dagaji kasan dan iskane kawai ya rubuta😂,0,0,0,2,0,0
hau_train_track_b_00644,"Bayan dakatar da Abba Kyari, IGP ya gargadi sauran jam'ian 'yan sandan Najeriya",0,0,1,0,0,0
hau_train_track_b_00645,Wannan cuta akwai rashin kunya dai😂😂 @<username>,0,0,0,0,0,0
hau_train_track_b_00646,"Yanzu Yanzu: Allah ya yi wa jarumin Kannywood, Ahmad Tage rasuwa",0,0,0,0,3,0
hau_train_track_b_00647,Kalli kyawawan hotunan Aisha Yesufu da mijinta yayin da suke murnar shekaru 21 da aure,0,0,0,3,0,0
hau_train_track_b_00648,🤣🤣🤣 ko kyau bb,0,1,0,0,0,0
hau_train_track_b_00649,Karasa wake rubuta Mai abun nan🤔 wani abun dakajishi sai Kai mamakin wai Anya kuwa anyi bincike kan fadin shi,1,0,0,0,0,2
hau_train_track_b_00650,Innalillahi wayyo Allah🙆Dan Allah gwamnati kisa baki adaena kashe su😭😭basuda laifi gara kuyi sasanci tsakaninku da adinga kashesu babu gaira babu dalili..Dan Allah kuyi wani abu akae mutuwa kawae akeyi😭😭,0,0,3,0,2,0
hau_train_track_b_00651,"Abin mamaki mutum yadinga girba karya, a,haukan tunaninsa daidai yake yi kaidai kwai surrkududu🦓🦓🦓🐴🐴🐴",2,0,0,0,0,2
hau_train_track_b_00652,Idan wannan ya fadi ai tashi zai masa wuya... 😂,0,0,0,1,0,0
hau_train_track_b_00653,Gyambon da ke kafar sa yana fitar da ruwa mai wari da ya ja hankalin kwari,0,3,0,0,0,0
hau_train_track_b_00654,Sheikh Dahiru Bauchi ya yi buda-baki da tawagar fastocin jihohi 19 na arewa,0,0,0,0,0,0
hau_train_track_b_00655,Aikin Banza Aikin Hofi. mtswwwww 🚶🚶🚶,3,0,0,0,0,0
hau_train_track_b_00656,"Katobara: Allah-n da ya yi mana maganin mulkin Abacha, shine zai kara taimakon mu a 2019 – Obasanjo",0,0,0,0,0,0
hau_train_track_b_00657,RS kina bura uba pah ki tayin sama! sama!! sama!!! bama hassada da yin Allah goooo 🏹🏹,0,0,0,2,0,0
hau_train_track_b_00658,allah ya kare mu daga wannan cuta masu ita allah ya basu lafiya,0,0,3,0,1,0
hau_train_track_b_00659,allah kashiga tsakanin mu da wannan yariman,0,0,2,0,0,0
hau_train_track_b_00660,Cutar korona ta hallaka mutum 654 a Najeriya - NCDC,0,0,1,0,3,0
hau_train_track_b_00661,Dalibin Shekarar Ƙarshe a Jami’ar AUA Ya Kashe Abokiyar Karatunsa Akan iPhone,0,2,0,0,2,0
hau_train_track_b_00662,"An gurfanar da faston da ya nemi mabiyansa su biya N300,000 kudin shiga aljannah",0,0,0,0,0,2
hau_train_track_b_00663,Kotun koli ta tafka kuskure a yanke hukuncin kwace kujerar gwamnan Bayelsa - Falana,0,0,0,0,1,0
hau_train_track_b_00664,Na yi farin cikin jin muryan diyata – Mahaifin Leah Sharibu,0,0,0,3,0,0
hau_train_track_b_00665,dan allah a saya mana makamai da kuɗinnan abawa maaikatanmu na staru bama sturon kurona kidnapping muke sturo da kuma bandits,0,0,0,0,2,0
hau_train_track_b_00666,Bera ya fada tukunyar farfesu,0,3,0,0,0,0
hau_train_track_b_00667,"Nollywood: FFK, Dino, Ezeife sun bayyana a cikin wasan ‘Silent Prejudice’",0,0,0,0,0,0
hau_train_track_b_00668,"Wajen da aka yi hastarin mota jiya, jini kamar a mahauta",0,3,0,0,0,0
hau_train_track_b_00669,"Duk da matsalar Corona, likitoci sun shiga yajin aikin dindindin a Najeriya",0,0,0,0,1,0
hau_train_track_b_00670,Ya subhanallahi 😭💔Allah ya jiqansu ya gafarta musu ameen,0,0,0,0,3,0
hau_train_track_b_00671,An yiwa Lakcara korar kare bayan ya nemi lalata da dalibar shi,0,2,0,0,0,0
hau_train_track_b_00672,Mutumin yayi amai kuma ya lashe,0,3,0,0,0,0
hau_train_track_b_00673,Wai ya hada yan sanda da sojoji fada🤣 ##URL##,0,0,0,0,0,1
hau_train_track_b_00674,"Da duminsa: Allah ya yiwa Dan Iyan Zazzau, Alhaji Yusuf Ladan, rasuwa",0,0,0,0,3,0
hau_train_track_b_00675,"Allah ya yiwa uwargidar Sarkin Muradun rasuwa, Buhari ya aika sakon ta'aziyya",0,0,0,0,3,0
hau_train_track_b_00676,Wanda suke shirin wargazaku dea wargaza Nigeria ai sai Allah amma inshaa Allah karshen gwamnatin zalunci yazo 😎,1,0,0,0,0,0
hau_train_track_b_00677,Subhanallah Allah yakawomuna karshen wannan Annobar akasarmu bakidaya 🙏,0,0,3,0,1,0
hau_train_track_b_00678,gaskiya rashin sannin irin illar karya take dashi da kuma zununbin makaryaci shiya jawo miki in da ace kinyi islamiyya yadda ya kamata da kin rage wannan sharara karyar,0,1,0,0,1,0
hau_train_track_b_00679,Iko sai Allah: Ku sadu da wata kyakkyawar mata da ke soyayya da fatalwa,0,0,0,0,0,2
hau_train_track_b_00680,Nifa anawa tunanin yawan barnannan da akeyi wlh da sakacin wasu iyayenma 😞😞,0,0,0,0,2,0
hau_train_track_b_00681,Hotunan takardun da ƴan ISWAP suka raba wa mutane a Borno suna gargaɗinsu game da kai wa sojoji tsegumi,0,0,2,0,0,0
hau_train_track_b_00682,Abin da ke kawo matsala a Kannywood – Fatima Maina,0,0,0,0,0,0
hau_train_track_b_00683,Faduwar darajar Naira ta kawo cikas a kasuwancinmu – Alhaji Sulaiman,0,0,0,0,2,0
hau_train_track_b_00684,Allah ya isa kudina😡,3,0,0,0,0,0
hau_train_track_b_00685,Wasikar Obasanjo zai taimakawa Buhari wajen samun nasara a zaben 2019,0,0,0,0,0,0
hau_train_track_b_00686,An bukaci ’yan fim su mayar da hankali kan fina-finan bayanai,0,0,0,0,0,0
hau_train_track_b_00687,kungiyar ASALLIN ta nemi gwamnati ta rika damawa da ita(5),0,0,0,0,0,0
hau_train_track_b_00688,An Shiga Tashin Hankali a Wata Jami'a Yayin da Malamai Uku Suka Mutu Rana Daya,0,0,2,0,3,0
hau_train_track_b_00689,Kud tsiyarki bazai taba sanin kii ba🤪🤪 @<username>,0,0,0,0,0,0
hau_train_track_b_00690,karyar banza tun yaushe mukejin wannan tatsuniyar,3,0,0,0,0,0
hau_train_track_b_00691,"Munga Gawar manoma 43, meyasa har yanzu ba'a ganin Gawar 'yan Boko Haram da ake kashe wa. Don ALLAH a dena wannan wasan karyan😥",0,0,0,0,3,0
hau_train_track_b_00692,Hauka maganinta Allah: Wani mutumi ya hallaka matarsa mai kaunarsa da ɗan da suka haifa,0,2,0,0,2,0
hau_train_track_b_00693,Kai kaji yan iska mtsewww 😌😌,3,0,0,0,0,0
hau_train_track_b_00694,Yaran suna wasa a cikin ruwan bolan,0,3,0,0,0,0
hau_train_track_b_00695,duk da takun kumin sa,0,0,0,0,0,1
hau_train_track_b_00696,Hahahaha Allah ya taimaki honorable gudaji kazaure fatan alheri😂😂😂,0,0,0,2,0,0
hau_train_track_b_00697,"Munyi Nadamar Goyon Bayan Buhari, Muna Roƙon Allah Ya Yafe Mana, Tsohon Gwamna",2,0,0,0,2,0
hau_train_track_b_00698,kaiii bbc kun iya kawo abin alajabi,0,0,0,0,0,2
hau_train_track_b_00699,Wasu da su kayi wa Buhari fatan mutuwa amma su ka riga sa zuwa gidan gaskiya,0,0,0,0,0,2
hau_train_track_b_00700,gaskiya yaya aminu kayi don kasani cikin farin ciki sosai,0,0,0,3,0,0
hau_train_track_b_00701,"😂😂😂 kash kaga tsiyar mutanenan ko, badamuwa inya kauce wa hukunckin kotu bai Isa ya kaucewa na ubangiji ba ai. Allah na Nan a madakata.",1,0,0,0,1,0
hau_train_track_b_00702,Bello Muhammed Bello zai yi kwal-kwabo domin cika alkawari,0,0,0,0,0,0
hau_train_track_b_00703,"An yi taron murnar dawowar Tinubu Najeriya, ya magantu kan tafiya da dawowarsa",0,0,0,2,0,0
hau_train_track_b_00704,Duk shekarun dazatayi bazata Tara cholesterol a jikintaba😂😂😂😂,0,0,0,1,0,0
hau_train_track_b_00705,Saudiya ta kori manyan jami’anta saboda cuwacuwa,0,0,0,0,0,0
hau_train_track_b_00706,allah ya qara tsare mu daga sharrin masu sharri bi jahid sayyadil ummah,0,0,2,0,1,0
hau_train_track_b_00707,"Wllh wannan azzalumi magani guda a harbe shi har lahira domin yazama darasi ga azzalummai irin shi, Ni gaskiya banga alamun yin adalci a gwamnatin Shugaba ba wllh, Wannan ta'asa har ina?😭😭😭😭😭😭😭😭😭😭😭😭😭😭",3,0,0,0,0,0
hau_train_track_b_00708,Rakumi girman ka na banza dan akuya ya fika duwaiwai. 😅,1,0,0,0,0,0
hau_train_track_b_00709,imagine years girl raped by persons over month ayam sorry to asked like how kidnapping dinta sukayi suka daureta daki over month kokuwa plz dan allah inason qarin haske,0,0,1,0,0,2
hau_train_track_b_00710,Ya kwaro ma ta amai a baki,0,3,0,0,0,0
hau_train_track_b_00711,allah yajikansa yasa aljannah ce makoma,0,0,0,0,3,0
hau_train_track_b_00712,Wani yaro yabar ciwonsa yana wari saboda rashin kula har ya fara tsutsa,0,3,0,0,0,0
hau_train_track_b_00713,"Kai Cho 🤔🤔 wannan karin maganar shine dai dai da irin salon mulkin Manjo mu Al, ummar arewacin Nigeria mun zabe shi yana cin uban mu yan kudu suna cin moriyar mulkin sa shine inuwar giginya na nesa kan shaki buhari",1,0,0,0,2,0
hau_train_track_b_00714,karya take fitsararriya maras kunya,2,1,0,0,0,0
hau_train_track_b_00715,"Gwamna Zulum Ya Kai Ziyarar Bazata Wasu Asibitoci, Ya Ɗauki Mataki Kan Abinda Ya Gano",0,0,0,0,0,2
hau_train_track_b_00716,cab muna ruwa,0,0,1,0,0,0
hau_train_track_b_00717,Muna cin abinci tazo wuce da kashi cikin poo,0,3,0,0,0,0
hau_train_track_b_00718,Goron Sallah: Muhimman mas’aloli 10 da addinin Musulunci ya kawo a kan biki da sallar idi,0,0,0,0,0,0
hau_train_track_b_00719,"Alkawari ya cika, an daura auren Hanan Buhari da Turad Sha'aban (Hotuna)",0,0,0,2,0,0
hau_train_track_b_00720,Haba Adamu dan Allah da girman ka geme geme da kai amma kake karya 🙄 gaskia baka da ta ido wlh 😩😩,0,0,0,0,2,0
hau_train_track_b_00721,Allah Ya Yi Mun Gamon Katar: Matar Aure Ta Wallafa Hotunan Mijinta Yana Tayata Girki A Icce,0,0,0,2,0,1
hau_train_track_b_00722,Ammande wannan anyi dan akuya ☹️,2,0,0,0,0,0
hau_train_track_b_00723,Mazauna sun fusata bayan dakatar da Hakimi kan zargin rungumar baki a Abuja,2,0,0,0,0,0
hau_train_track_b_00724,Da dumi-dumi: 'Yan Boko Haram sun kashe mutane 14 akan iyakar Najeriya da Kamaru,0,0,0,0,3,0
hau_train_track_b_00725,Da alaman su Jagaban an fara tsoro! 🤔,0,0,1,0,0,2
hau_train_track_b_00726,"Sojoji sun kama 'yan bindiga 25, sun kwato makamai masu yawa (Hotuna)",0,0,0,2,0,0
hau_train_track_b_00727,Saudiyya: Sarki Salman ya sa a kara wa'adin zaman baki kyauta,0,0,0,2,0,0
hau_train_track_b_00728,"Aikinka ya na kyau, Shugaban kasar Faransa, Macron ya fadawa Mai kamfanin BUA",0,0,0,2,0,0
hau_train_track_b_00729,"Abun mamaki, an haifo jariri tare da mahaifarsa.",0,0,0,0,0,3
hau_train_track_b_00730,allah ya rabamu da yahudawa duk yahudanchini wllh watakila nadiya ku,0,0,1,0,1,0
hau_train_track_b_00731,Ya taune tsutsa,0,3,0,0,0,0
hau_train_track_b_00732,Koh waya cema barawo nada amana dama shirme kawai🤦‍♂️,2,0,0,0,1,0
hau_train_track_b_00733,"Allah ya amince jam'iyyar APC ta gudanar da babban taro na ƙasa, Gwamna ya faɗi wani sirri",0,0,0,1,0,0
hau_train_track_b_00734,Zamani! Mara aure su keba masu aure shawara😂😂,0,0,0,0,0,2
hau_train_track_b_00735,‘Yan bindiga sun kashe wani hamshakin mai kudi a Katsina,0,0,2,0,2,0
hau_train_track_b_00736,To Yaya ranku yan baqin ciki 😂😂😂😂😂😂 messix,1,0,0,0,0,0
hau_train_track_b_00737,Allah mai iko: Yadda mai jinyar korona ta haihu a asibitin Najeriya,0,0,0,0,0,3
hau_train_track_b_00738,to allah ya shiga tsakanin nagari da mugu,0,0,1,0,0,0
hau_train_track_b_00739,Dattijo mara lafiya na bara yana nuna ruɓaɓɓen kafan sa a titi,0,3,0,0,0,0
hau_train_track_b_00740,"Zamfara: Yan bindiga sun kai wani mummunan har kauyuka huɗu, sun halaka aƙalla mutum 17",0,0,3,0,3,0
hau_train_track_b_00741,Tsohon shugaban kasar Gambia zai fuskanci fushin doka saboda kashe wasu 'yan Najeriya,2,0,0,0,0,0
