id,anger,disgust,fear,joy,sadness,surprise
chn_test_track_c_00582,1,1,0,0,0,0
chn_test_track_c_00583,1,0,0,0,0,0
chn_test_track_c_00584,0,0,0,0,1,0
chn_test_track_c_00585,0,0,0,0,0,0
chn_test_track_c_00586,1,0,0,0,0,0
chn_test_track_c_00587,0,0,0,1,0,0
chn_test_track_c_00588,0,0,0,1,0,0
chn_test_track_c_00589,1,0,0,0,0,1
chn_test_track_c_00590,0,0,0,0,0,0
chn_test_track_c_00591,1,1,0,0,0,0
chn_test_track_c_00592,1,0,0,0,0,0
chn_test_track_c_00593,1,0,0,0,0,0
chn_test_track_c_00594,1,0,0,0,0,0
chn_test_track_c_00595,0,0,0,0,0,0
chn_test_track_c_00596,0,0,0,1,0,0
chn_test_track_c_00597,0,0,0,0,0,0
chn_test_track_c_00598,0,0,0,0,0,0
chn_test_track_c_00599,1,0,0,0,0,0
chn_test_track_c_00600,1,1,0,0,0,1
chn_test_track_c_00601,1,0,0,0,0,1
chn_test_track_c_00602,0,0,0,0,1,0
chn_test_track_c_00603,0,0,0,0,0,0
chn_test_track_c_00604,1,1,0,0,0,0
chn_test_track_c_00605,0,0,0,1,0,0
chn_test_track_c_00606,0,0,0,1,0,0
chn_test_track_c_00607,1,0,0,0,0,1
chn_test_track_c_00608,1,1,0,0,0,0
chn_test_track_c_00609,1,0,0,0,0,0
chn_test_track_c_00610,0,0,0,0,0,0
chn_test_track_c_00611,0,0,0,0,1,0
chn_test_track_c_00612,1,0,0,0,1,0
chn_test_track_c_00613,0,0,0,0,0,0
chn_test_track_c_00614,0,0,0,0,0,0
chn_test_track_c_00615,0,0,0,1,0,0
chn_test_track_c_00616,1,0,0,0,0,1
chn_test_track_c_00617,0,0,0,0,0,0
chn_test_track_c_00618,0,0,0,0,1,0
chn_test_track_c_00619,1,1,0,0,0,0
chn_test_track_c_00620,1,0,0,0,0,0
chn_test_track_c_00621,0,1,0,0,0,0
chn_test_track_c_00622,1,0,0,0,1,0
chn_test_track_c_00623,1,1,0,0,0,0
chn_test_track_c_00624,0,0,0,0,1,0
chn_test_track_c_00625,0,0,0,0,0,0
chn_test_track_c_00626,0,0,0,0,0,1
chn_test_track_c_00627,0,0,0,0,0,0
chn_test_track_c_00628,1,1,0,0,0,0
chn_test_track_c_00629,0,0,0,0,1,0
chn_test_track_c_00630,0,0,0,0,0,0
chn_test_track_c_00631,0,0,0,1,0,0
chn_test_track_c_00632,0,0,0,0,1,0
chn_test_track_c_00633,0,0,0,1,0,0
chn_test_track_c_00634,0,0,0,1,1,0
chn_test_track_c_00635,0,0,0,0,1,0
chn_test_track_c_00636,0,0,0,0,0,0
chn_test_track_c_00637,0,0,0,0,0,0
chn_test_track_c_00638,1,0,0,0,0,0
chn_test_track_c_00639,0,0,0,0,0,1
chn_test_track_c_00640,0,0,0,1,0,0
chn_test_track_c_00641,0,0,0,1,0,0
chn_test_track_c_00642,0,0,0,0,0,1
chn_test_track_c_00643,1,1,0,0,0,0
chn_test_track_c_00644,1,1,0,0,0,0
chn_test_track_c_00645,0,0,0,1,0,0
chn_test_track_c_00646,0,0,0,0,1,0
chn_test_track_c_00647,0,0,0,1,0,0
chn_test_track_c_00648,1,0,0,0,0,0
chn_test_track_c_00649,0,0,1,0,0,0
chn_test_track_c_00650,1,0,0,0,0,0
chn_test_track_c_00651,0,0,0,0,0,0
chn_test_track_c_00652,0,0,0,0,0,0
chn_test_track_c_00653,1,0,0,0,0,0
chn_test_track_c_00654,0,0,0,0,0,0
chn_test_track_c_00655,1,0,0,0,0,0
chn_test_track_c_00656,1,0,1,0,1,1
chn_test_track_c_00657,0,0,1,0,0,0
chn_test_track_c_00658,0,0,0,1,0,0
chn_test_track_c_00659,1,1,0,0,0,0
chn_test_track_c_00660,1,0,0,0,0,0
chn_test_track_c_00661,0,0,0,0,0,0
chn_test_track_c_00662,1,0,0,1,0,0
chn_test_track_c_00663,1,1,0,0,0,0
chn_test_track_c_00664,0,0,0,1,0,0
chn_test_track_c_00665,0,0,0,0,1,0
chn_test_track_c_00666,1,1,0,0,0,0
chn_test_track_c_00667,0,0,0,0,1,0
chn_test_track_c_00668,1,0,0,0,1,0
chn_test_track_c_00669,0,0,0,1,0,0
chn_test_track_c_00670,1,0,0,0,0,0
chn_test_track_c_00671,1,0,0,0,0,0
chn_test_track_c_00672,0,0,0,1,0,0
chn_test_track_c_00673,0,0,0,0,0,0
chn_test_track_c_00674,1,1,0,0,0,0
chn_test_track_c_00675,1,0,0,0,0,0
chn_test_track_c_00676,1,0,0,0,0,0
chn_test_track_c_00677,0,0,0,0,0,0
chn_test_track_c_00678,1,0,0,0,0,0
chn_test_track_c_00679,0,0,0,1,0,0
chn_test_track_c_00680,0,0,0,0,0,0
chn_test_track_c_00681,0,0,1,0,1,0
chn_test_track_c_00682,0,0,0,0,0,0
chn_test_track_c_00683,0,0,0,0,0,0
chn_test_track_c_00684,1,0,0,0,0,0
chn_test_track_c_00685,0,0,0,0,0,0
chn_test_track_c_00686,1,1,0,0,0,0
chn_test_track_c_00687,1,1,0,0,0,0
chn_test_track_c_00688,1,1,0,0,0,0
chn_test_track_c_00689,0,0,0,1,0,0
chn_test_track_c_00690,0,0,0,1,0,0
chn_test_track_c_00691,0,0,0,0,1,0
chn_test_track_c_00692,1,1,0,0,0,0
chn_test_track_c_00693,1,0,0,0,1,0
chn_test_track_c_00694,0,0,0,1,0,0
chn_test_track_c_00695,0,0,0,1,0,0
chn_test_track_c_00696,0,0,0,0,1,0
chn_test_track_c_00697,0,0,0,0,1,0
chn_test_track_c_00698,0,0,0,0,0,0
chn_test_track_c_00699,1,0,0,0,0,0
chn_test_track_c_00700,0,0,0,1,0,0
chn_test_track_c_00701,0,0,0,1,0,0
chn_test_track_c_00702,0,0,0,0,1,0
chn_test_track_c_00703,1,0,0,0,0,0
chn_test_track_c_00704,0,0,1,0,0,0
chn_test_track_c_00705,0,0,0,0,0,0
chn_test_track_c_00706,0,0,0,1,0,0
chn_test_track_c_00707,0,0,0,0,0,0
chn_test_track_c_00708,0,0,0,1,0,0
chn_test_track_c_00709,0,0,0,0,1,0
chn_test_track_c_00710,0,0,0,1,0,0
chn_test_track_c_00711,0,0,0,1,0,0
chn_test_track_c_00712,1,0,0,0,0,0
chn_test_track_c_00713,0,0,0,0,1,0
chn_test_track_c_00714,0,0,0,0,0,0
chn_test_track_c_00715,0,0,0,1,0,0
chn_test_track_c_00716,0,0,0,0,0,0
chn_test_track_c_00717,1,0,0,0,1,1
chn_test_track_c_00718,1,0,0,0,0,0
chn_test_track_c_00719,1,1,0,0,0,0
chn_test_track_c_00720,0,0,0,1,0,0
chn_test_track_c_00721,1,0,0,0,0,0
chn_test_track_c_00722,0,0,0,1,0,0
chn_test_track_c_00723,0,0,0,0,0,0
chn_test_track_c_00724,0,0,0,0,0,0
chn_test_track_c_00725,1,0,0,0,0,0
chn_test_track_c_00726,0,0,0,0,0,1
chn_test_track_c_00727,1,0,0,0,0,0
chn_test_track_c_00728,1,0,0,0,0,1
chn_test_track_c_00729,0,0,0,1,0,0
chn_test_track_c_00730,0,0,0,0,1,0
chn_test_track_c_00731,0,0,0,0,0,0
chn_test_track_c_00732,1,1,0,0,0,1
chn_test_track_c_00733,1,0,0,0,0,0
chn_test_track_c_00734,0,0,0,1,0,0
chn_test_track_c_00735,1,1,0,0,0,0
chn_test_track_c_00736,1,1,0,0,1,0
chn_test_track_c_00737,1,1,0,0,0,0
chn_test_track_c_00738,1,1,0,0,0,0
chn_test_track_c_00739,0,0,0,1,0,0
chn_test_track_c_00740,1,0,0,0,0,0
chn_test_track_c_00741,1,1,0,0,1,0
chn_test_track_c_00742,1,0,0,0,0,1
chn_test_track_c_00743,0,0,0,0,0,0
chn_test_track_c_00744,0,0,0,0,1,0
chn_test_track_c_00745,0,0,0,0,0,0
chn_test_track_c_00746,1,0,0,0,0,0
chn_test_track_c_00747,1,0,0,0,0,0
chn_test_track_c_00748,0,0,0,0,1,0
chn_test_track_c_00749,0,0,0,0,1,0
chn_test_track_c_00750,0,0,0,0,1,0
chn_test_track_c_00751,1,1,0,0,0,0
chn_test_track_c_00752,1,1,0,0,0,0
chn_test_track_c_00753,0,0,0,1,0,0
chn_test_track_c_00754,0,0,0,0,0,0
chn_test_track_c_00755,1,0,0,0,0,0
chn_test_track_c_00756,1,1,0,0,0,0
chn_test_track_c_00757,1,0,0,0,0,0
chn_test_track_c_00758,0,0,0,0,0,0
chn_test_track_c_00759,0,0,0,0,0,0
chn_test_track_c_00760,0,0,0,1,0,0
chn_test_track_c_00761,0,0,0,0,0,0
chn_test_track_c_00762,1,0,0,0,1,0
chn_test_track_c_00763,0,1,0,0,0,0
chn_test_track_c_00764,1,0,0,0,0,0
chn_test_track_c_00765,1,1,0,0,0,0
chn_test_track_c_00766,1,1,0,0,0,0
chn_test_track_c_00767,0,0,0,1,0,0
chn_test_track_c_00768,1,0,0,0,0,0
chn_test_track_c_00769,1,0,0,0,1,0
chn_test_track_c_00770,1,1,0,0,0,0
chn_test_track_c_00771,0,0,0,1,0,0
chn_test_track_c_00772,1,0,0,0,0,0
chn_test_track_c_00773,1,0,0,0,0,0
chn_test_track_c_00774,1,0,0,0,0,0
chn_test_track_c_00775,1,0,0,0,0,0
chn_test_track_c_00776,1,0,0,0,0,0
chn_test_track_c_00777,1,0,0,0,0,0
chn_test_track_c_00778,1,0,0,0,1,0
chn_test_track_c_00779,1,1,0,0,0,0
chn_test_track_c_00780,0,0,0,0,0,0
chn_test_track_c_00781,0,0,0,0,0,0
chn_test_track_c_00782,1,0,0,0,0,0
chn_test_track_c_00783,0,0,0,1,0,0
chn_test_track_c_00784,1,0,0,0,0,0
chn_test_track_c_00785,0,0,0,1,0,0
chn_test_track_c_00786,1,0,0,0,0,0
chn_test_track_c_00787,1,0,0,0,1,0
chn_test_track_c_00788,1,0,0,0,0,0
chn_test_track_c_00789,0,0,0,1,0,0
chn_test_track_c_00790,0,0,0,1,0,0
chn_test_track_c_00791,1,1,0,0,0,0
chn_test_track_c_00792,0,0,0,1,0,0
chn_test_track_c_00793,1,0,0,0,0,1
chn_test_track_c_00794,1,0,0,0,0,0
chn_test_track_c_00795,0,1,0,0,0,0
chn_test_track_c_00796,0,0,0,0,0,1
chn_test_track_c_00797,1,0,1,0,1,0
chn_test_track_c_00798,0,0,0,0,1,0
chn_test_track_c_00799,0,0,0,0,0,0
chn_test_track_c_00800,0,0,0,1,0,0
chn_test_track_c_00801,1,0,0,0,0,0
chn_test_track_c_00802,1,0,0,0,0,1
chn_test_track_c_00803,1,0,1,0,0,0
chn_test_track_c_00804,0,0,0,0,0,0
chn_test_track_c_00805,0,0,0,1,0,0
chn_test_track_c_00806,1,0,0,0,0,0
chn_test_track_c_00807,0,0,0,0,0,0
chn_test_track_c_00808,1,0,0,0,0,0
chn_test_track_c_00809,0,0,0,1,0,0
chn_test_track_c_00810,0,0,0,1,0,0
chn_test_track_c_00811,0,0,0,1,0,0
chn_test_track_c_00812,0,0,0,0,1,0
chn_test_track_c_00813,0,0,0,1,0,0
chn_test_track_c_00814,1,0,0,0,0,0
chn_test_track_c_00815,1,0,0,0,0,0
chn_test_track_c_00816,1,0,0,1,0,0
chn_test_track_c_00817,0,0,0,1,0,0
chn_test_track_c_00818,1,0,0,0,0,0
chn_test_track_c_00819,0,0,0,0,0,0
chn_test_track_c_00820,1,0,0,0,0,0
chn_test_track_c_00821,1,0,0,0,1,0
chn_test_track_c_00822,0,0,0,0,0,0
chn_test_track_c_00823,1,1,0,0,0,0
chn_test_track_c_00824,1,1,0,0,0,0
chn_test_track_c_00825,0,0,0,1,0,0
chn_test_track_c_00826,1,0,0,0,0,0
chn_test_track_c_00827,1,0,0,0,0,1
chn_test_track_c_00828,1,1,0,0,0,0
chn_test_track_c_00829,1,1,0,0,1,0
chn_test_track_c_00830,0,0,0,1,0,0
chn_test_track_c_00831,1,0,0,0,0,0
chn_test_track_c_00832,1,0,0,0,0,0
chn_test_track_c_00833,1,1,0,0,1,0
chn_test_track_c_00834,0,1,0,0,0,0
chn_test_track_c_00835,0,0,0,0,1,0
chn_test_track_c_00836,0,0,1,0,0,0
chn_test_track_c_00837,0,0,0,0,0,0
chn_test_track_c_00838,1,0,0,0,0,0
chn_test_track_c_00839,1,0,0,0,0,0
chn_test_track_c_00840,0,0,0,1,0,0
chn_test_track_c_00841,0,0,0,1,0,0
chn_test_track_c_00842,0,0,0,1,0,0
chn_test_track_c_00843,0,0,0,0,0,0
chn_test_track_c_00844,1,0,0,0,0,0
chn_test_track_c_00845,0,0,0,0,0,1
chn_test_track_c_00846,0,0,0,0,0,1
chn_test_track_c_00847,1,0,0,0,0,0
chn_test_track_c_00848,1,0,0,0,0,0
chn_test_track_c_00849,0,0,0,1,0,0
chn_test_track_c_00850,0,0,0,0,0,0
chn_test_track_c_00851,1,0,0,0,0,0
chn_test_track_c_00852,1,0,0,0,0,0
chn_test_track_c_00853,0,0,0,0,0,1
chn_test_track_c_00854,1,1,0,0,0,0
chn_test_track_c_00855,0,0,0,0,0,0
chn_test_track_c_00856,0,0,0,1,0,0
chn_test_track_c_00857,0,0,0,1,0,0
chn_test_track_c_00858,0,0,1,0,0,0
chn_test_track_c_00859,0,0,0,1,0,0
chn_test_track_c_00860,0,0,0,1,0,0
chn_test_track_c_00861,0,0,0,0,0,0
chn_test_track_c_00862,1,0,0,0,0,1
chn_test_track_c_00863,1,0,0,0,0,0
chn_test_track_c_00864,0,1,0,0,0,0
chn_test_track_c_00865,0,0,0,0,0,1
chn_test_track_c_00866,0,0,0,0,1,0
chn_test_track_c_00867,0,0,0,0,0,0
chn_test_track_c_00868,0,0,0,1,0,0
chn_test_track_c_00869,0,0,0,1,0,0
chn_test_track_c_00870,1,0,0,0,0,0
chn_test_track_c_00871,0,0,0,0,0,0
chn_test_track_c_00872,0,0,0,1,0,0
chn_test_track_c_00873,1,1,0,0,0,0
chn_test_track_c_00874,1,0,0,0,0,0
chn_test_track_c_00875,0,0,0,1,1,0
chn_test_track_c_00876,0,0,0,0,0,0
chn_test_track_c_00877,0,0,0,1,0,0
chn_test_track_c_00878,0,0,1,0,0,0
chn_test_track_c_00879,1,0,0,0,0,1
chn_test_track_c_00880,1,0,0,0,0,0
chn_test_track_c_00881,0,0,0,1,0,0
chn_test_track_c_00882,0,0,0,0,1,0
chn_test_track_c_00883,0,0,0,0,0,1
chn_test_track_c_00884,1,0,0,0,1,0
chn_test_track_c_00885,0,0,0,1,0,0
chn_test_track_c_00886,1,0,0,0,0,0
chn_test_track_c_00887,0,0,0,0,0,0
chn_test_track_c_00888,0,0,0,0,0,0
chn_test_track_c_00889,0,0,0,1,0,0
chn_test_track_c_00890,1,0,0,0,0,0
chn_test_track_c_00891,1,1,0,0,1,0
chn_test_track_c_00892,0,0,0,1,0,0
chn_test_track_c_00893,0,0,0,0,0,0
chn_test_track_c_00894,1,0,0,0,0,0
chn_test_track_c_00895,0,0,0,0,0,0
chn_test_track_c_00896,0,0,0,1,0,0
chn_test_track_c_00897,1,0,0,0,0,1
chn_test_track_c_00898,1,0,0,0,0,0
chn_test_track_c_00899,0,0,0,1,0,0
chn_test_track_c_00900,1,1,0,0,0,0
chn_test_track_c_00901,0,0,0,1,1,0
chn_test_track_c_00902,1,0,0,0,0,0
chn_test_track_c_00903,1,1,0,0,0,0
chn_test_track_c_00904,1,1,0,0,0,0
chn_test_track_c_00905,0,1,0,0,1,0
chn_test_track_c_00906,0,0,0,1,0,0
chn_test_track_c_00907,1,1,0,0,0,0
chn_test_track_c_00908,0,0,0,0,0,0
chn_test_track_c_00909,0,0,0,0,0,0
chn_test_track_c_00910,0,0,0,1,0,0
chn_test_track_c_00911,1,0,1,0,0,0
chn_test_track_c_00912,0,0,0,1,0,0
chn_test_track_c_00913,0,0,0,0,0,0
chn_test_track_c_00914,1,1,0,0,0,0
chn_test_track_c_00915,1,1,0,0,0,0
chn_test_track_c_00916,0,0,0,0,0,0
chn_test_track_c_00917,0,0,0,0,1,0
chn_test_track_c_00918,0,0,0,0,0,0
chn_test_track_c_00919,0,0,0,1,0,0
chn_test_track_c_00920,0,0,0,0,0,0
chn_test_track_c_00921,1,0,0,0,0,0
chn_test_track_c_00922,1,0,0,0,1,0
chn_test_track_c_00923,0,0,0,1,0,0
chn_test_track_c_00924,1,0,0,0,0,0
chn_test_track_c_00925,0,0,1,0,1,0
chn_test_track_c_00926,0,0,0,0,0,0
chn_test_track_c_00927,0,0,0,0,0,0
chn_test_track_c_00928,0,0,0,1,0,0
chn_test_track_c_00929,1,1,0,0,0,0
chn_test_track_c_00930,0,0,0,1,0,0
chn_test_track_c_00931,0,0,0,0,1,0
chn_test_track_c_00932,0,0,0,0,0,0
chn_test_track_c_00933,0,0,0,1,0,0
chn_test_track_c_00934,0,0,0,0,0,0
chn_test_track_c_00935,1,1,0,0,0,0
chn_test_track_c_00936,1,1,0,0,0,0
chn_test_track_c_00937,1,1,0,0,0,0
chn_test_track_c_00938,0,0,0,0,0,0
chn_test_track_c_00939,0,0,0,1,0,0
chn_test_track_c_00940,1,0,0,0,0,0
chn_test_track_c_00941,1,0,0,0,0,0
chn_test_track_c_00942,1,0,0,0,0,0
chn_test_track_c_00943,0,0,0,0,1,0
chn_test_track_c_00944,1,0,0,0,1,1
chn_test_track_c_00945,0,0,0,1,1,0
chn_test_track_c_00946,1,0,0,0,0,0
chn_test_track_c_00947,1,0,0,0,0,0
chn_test_track_c_00948,1,0,0,0,0,0
chn_test_track_c_00949,0,0,0,1,0,0
chn_test_track_c_00950,1,1,0,0,0,0
chn_test_track_c_00951,0,0,0,1,0,0
chn_test_track_c_00952,0,0,0,0,0,0
chn_test_track_c_00953,0,0,0,0,0,0
chn_test_track_c_00954,0,0,0,0,1,0
chn_test_track_c_00955,0,0,0,1,0,0
chn_test_track_c_00956,1,0,0,0,0,0
chn_test_track_c_00957,0,0,1,0,0,0
chn_test_track_c_00958,0,0,0,1,0,0
chn_test_track_c_00959,0,0,0,0,0,0
chn_test_track_c_00960,1,0,0,0,0,0
chn_test_track_c_00961,0,0,0,1,0,0
chn_test_track_c_00962,0,0,0,0,0,0
chn_test_track_c_00963,0,0,0,0,0,0
chn_test_track_c_00964,0,0,0,0,0,0
chn_test_track_c_00965,1,0,0,0,0,0
chn_test_track_c_00966,1,0,0,0,0,0
chn_test_track_c_00967,0,0,0,0,1,0
chn_test_track_c_00968,0,0,0,0,1,0
chn_test_track_c_00969,1,1,0,0,0,0
chn_test_track_c_00970,1,0,0,0,0,0
chn_test_track_c_00971,1,0,0,0,0,0
chn_test_track_c_00972,0,0,0,0,0,0
chn_test_track_c_00973,0,0,0,0,0,0
chn_test_track_c_00974,1,0,0,0,1,0
chn_test_track_c_00975,1,0,0,0,0,0
chn_test_track_c_00976,0,0,0,0,1,0
chn_test_track_c_00977,1,1,0,0,1,0
chn_test_track_c_00978,0,0,0,0,0,0
chn_test_track_c_00979,0,0,0,0,0,0
chn_test_track_c_00980,0,0,0,0,0,0
chn_test_track_c_00981,0,0,0,0,0,0
chn_test_track_c_00982,0,0,0,0,1,0
chn_test_track_c_00983,0,0,0,0,0,0
chn_test_track_c_00984,0,0,0,0,0,0
chn_test_track_c_00985,0,0,0,0,1,0
chn_test_track_c_00986,0,0,0,0,0,0
chn_test_track_c_00987,0,0,0,0,0,0
chn_test_track_c_00988,0,0,0,1,0,0
chn_test_track_c_00989,0,0,0,0,0,0
chn_test_track_c_00990,1,0,0,0,0,0
chn_test_track_c_00991,0,0,0,1,0,0
chn_test_track_c_00992,1,0,0,0,0,0
chn_test_track_c_00993,1,1,0,0,0,0
chn_test_track_c_00994,1,0,0,0,0,0
chn_test_track_c_00995,1,0,0,0,0,0
chn_test_track_c_00996,1,0,0,0,0,0
chn_test_track_c_00997,0,0,0,0,0,0
chn_test_track_c_00998,0,0,0,1,0,0
chn_test_track_c_00999,1,1,0,0,0,1
chn_test_track_c_01000,1,0,0,0,0,0
chn_test_track_c_01001,1,0,0,0,0,0
chn_test_track_c_01002,0,0,0,0,0,0
chn_test_track_c_01003,1,0,0,0,0,0
chn_test_track_c_01004,0,0,0,1,0,0
chn_test_track_c_01005,0,0,0,0,0,0
chn_test_track_c_01006,0,0,0,0,1,0
chn_test_track_c_01007,1,0,0,0,0,0
chn_test_track_c_01008,0,0,0,1,0,0
chn_test_track_c_01009,0,0,0,0,1,0
chn_test_track_c_01010,1,0,0,0,0,0
chn_test_track_c_01011,0,0,0,0,0,0
chn_test_track_c_01012,1,0,0,0,0,0
chn_test_track_c_01013,0,0,0,0,1,0
chn_test_track_c_01014,1,0,0,0,0,0
chn_test_track_c_01015,1,0,0,0,0,0
chn_test_track_c_01016,0,0,1,0,0,0
chn_test_track_c_01017,0,0,0,0,0,0
chn_test_track_c_01018,1,1,0,0,0,0
chn_test_track_c_01019,0,0,0,0,0,0
chn_test_track_c_01020,1,0,0,0,0,0
chn_test_track_c_01021,0,0,0,1,0,0
chn_test_track_c_01022,0,0,0,0,1,0
chn_test_track_c_01023,1,1,0,0,0,0
chn_test_track_c_01024,1,0,0,0,0,0
chn_test_track_c_01025,0,0,0,0,1,0
chn_test_track_c_01026,0,0,0,0,0,0
chn_test_track_c_01027,1,0,0,0,0,1
chn_test_track_c_01028,0,0,0,0,0,0
chn_test_track_c_01029,0,0,0,1,0,0
chn_test_track_c_01030,1,0,0,0,0,0
chn_test_track_c_01031,0,0,0,0,0,1
chn_test_track_c_01032,0,0,0,1,0,0
chn_test_track_c_01033,0,0,0,0,0,0
chn_test_track_c_01034,1,0,0,0,0,0
chn_test_track_c_01035,1,0,1,0,0,0
chn_test_track_c_01036,0,0,0,0,0,0
chn_test_track_c_01037,0,0,0,0,0,0
chn_test_track_c_01038,1,1,0,0,0,0
chn_test_track_c_01039,1,0,0,0,0,0
chn_test_track_c_01040,0,0,0,0,0,0
chn_test_track_c_01041,1,0,0,0,0,0
chn_test_track_c_01042,1,1,0,0,0,0
chn_test_track_c_01043,1,0,0,0,0,0
chn_test_track_c_01044,0,1,0,0,0,0
chn_test_track_c_01045,0,1,0,0,0,0
chn_test_track_c_01046,0,1,0,0,1,0
chn_test_track_c_01047,0,0,0,1,0,0
chn_test_track_c_01048,0,0,1,0,0,0
chn_test_track_c_01049,1,1,0,0,0,0
chn_test_track_c_01050,0,0,0,0,0,0
chn_test_track_c_01051,1,0,0,0,0,0
chn_test_track_c_01052,1,0,0,0,1,0
chn_test_track_c_01053,0,0,0,1,0,0
chn_test_track_c_01054,0,0,0,1,0,0
chn_test_track_c_01055,0,0,0,1,1,0
chn_test_track_c_01056,0,0,0,1,0,0
chn_test_track_c_01057,0,0,0,0,1,0
chn_test_track_c_01058,0,1,0,0,0,0
chn_test_track_c_01059,1,0,0,0,0,0
chn_test_track_c_01060,1,0,0,0,0,0
chn_test_track_c_01061,0,0,0,0,1,0
chn_test_track_c_01062,1,0,0,0,0,0
chn_test_track_c_01063,0,0,0,0,0,0
chn_test_track_c_01064,0,0,0,1,0,0
chn_test_track_c_01065,0,0,0,0,0,0
chn_test_track_c_01066,0,0,0,0,1,0
chn_test_track_c_01067,1,1,0,0,0,0
chn_test_track_c_01068,1,1,0,0,0,0
chn_test_track_c_01069,1,1,0,0,0,0
chn_test_track_c_01070,1,0,0,0,0,0
chn_test_track_c_01071,1,1,0,0,0,0
chn_test_track_c_01072,1,1,0,0,0,1
chn_test_track_c_01073,0,0,0,0,0,0
chn_test_track_c_01074,1,0,0,0,0,1
chn_test_track_c_01075,1,0,0,0,0,0
chn_test_track_c_01076,1,1,0,0,0,0
chn_test_track_c_01077,0,0,0,1,0,0
chn_test_track_c_01078,1,1,0,0,0,0
chn_test_track_c_01079,0,0,0,1,0,0
chn_test_track_c_01080,0,0,0,1,0,0
chn_test_track_c_01081,1,1,0,0,0,0
chn_test_track_c_01082,1,0,0,0,0,0
chn_test_track_c_01083,0,0,0,0,0,0
chn_test_track_c_01084,0,0,0,1,0,0
chn_test_track_c_01085,0,0,0,0,0,0
chn_test_track_c_01086,1,0,0,0,0,0
chn_test_track_c_01087,1,0,0,0,0,0
chn_test_track_c_01088,0,0,0,1,0,0
chn_test_track_c_01089,0,0,0,0,0,0
chn_test_track_c_01090,0,0,0,0,0,0
chn_test_track_c_01091,0,0,0,0,0,0
chn_test_track_c_01092,0,0,0,1,0,0
chn_test_track_c_01093,0,0,0,1,0,0
chn_test_track_c_01094,0,0,0,0,0,0
chn_test_track_c_01095,0,0,0,0,1,1
chn_test_track_c_01096,0,0,0,0,0,0
chn_test_track_c_01097,0,0,0,0,0,0
chn_test_track_c_01098,1,0,0,0,0,0
chn_test_track_c_01099,0,0,0,1,0,0
chn_test_track_c_01100,0,0,0,0,0,1
chn_test_track_c_01101,1,1,0,0,0,0
chn_test_track_c_01102,0,0,0,1,0,0
chn_test_track_c_01103,0,0,0,0,0,0
chn_test_track_c_01104,1,1,0,0,0,0
chn_test_track_c_01105,1,0,0,0,0,1
chn_test_track_c_01106,1,1,0,0,0,0
chn_test_track_c_01107,0,0,0,1,0,0
chn_test_track_c_01108,1,0,0,0,0,0
chn_test_track_c_01109,0,0,0,0,0,1
chn_test_track_c_01110,0,0,1,0,0,1
chn_test_track_c_01111,0,0,0,1,0,0
chn_test_track_c_01112,1,0,0,0,0,0
chn_test_track_c_01113,0,0,0,1,0,0
chn_test_track_c_01114,0,0,0,0,0,0
chn_test_track_c_01115,1,1,0,0,0,0
chn_test_track_c_01116,0,0,0,0,0,0
chn_test_track_c_01117,0,0,0,0,1,0
chn_test_track_c_01118,1,0,0,0,0,0
chn_test_track_c_01119,1,0,0,0,0,1
chn_test_track_c_01120,0,0,0,1,0,0
chn_test_track_c_01121,0,0,0,0,0,0
chn_test_track_c_01122,1,0,0,0,0,0
chn_test_track_c_01123,1,0,0,0,0,1
chn_test_track_c_01124,1,0,0,0,0,0
chn_test_track_c_01125,1,0,0,0,0,0
chn_test_track_c_01126,0,0,0,0,0,0
chn_test_track_c_01127,1,0,0,0,0,0
chn_test_track_c_01128,0,0,0,1,0,0
chn_test_track_c_01129,1,0,0,0,0,0
chn_test_track_c_01130,0,0,0,0,0,0
chn_test_track_c_01131,1,0,0,0,0,1
chn_test_track_c_01132,0,0,0,0,1,0
chn_test_track_c_01133,0,0,0,0,1,0
chn_test_track_c_01134,1,1,0,0,0,0
chn_test_track_c_01135,0,0,0,1,0,0
chn_test_track_c_01136,0,0,0,0,1,0
chn_test_track_c_01137,1,0,0,0,0,0
chn_test_track_c_01138,0,0,0,1,0,0
chn_test_track_c_01139,1,0,0,0,0,1
chn_test_track_c_01140,1,0,0,0,0,0
chn_test_track_c_01141,1,0,0,0,1,0
chn_test_track_c_01142,1,0,0,0,0,0
chn_test_track_c_01143,0,0,0,0,0,0
chn_test_track_c_01144,1,1,0,0,0,0
chn_test_track_c_01145,0,0,0,0,0,0
chn_test_track_c_01146,1,0,0,0,1,0
chn_test_track_c_01147,0,0,0,0,0,0
chn_test_track_c_01148,0,0,0,1,0,0
chn_test_track_c_01149,0,0,0,0,1,0
chn_test_track_c_01150,1,0,0,0,0,0
chn_test_track_c_01151,0,0,0,0,0,0
chn_test_track_c_01152,1,1,0,0,0,0
chn_test_track_c_01153,1,0,0,0,0,0
chn_test_track_c_01154,1,1,0,0,0,0
chn_test_track_c_01155,0,0,0,1,0,0
chn_test_track_c_01156,0,0,0,0,0,0
chn_test_track_c_01157,1,0,0,0,1,0
chn_test_track_c_01158,1,1,0,0,0,0
chn_test_track_c_01159,1,0,0,0,0,0
chn_test_track_c_01160,0,0,0,1,0,0
chn_test_track_c_01161,0,0,0,0,1,0
chn_test_track_c_01162,0,0,0,0,0,0
chn_test_track_c_01163,0,0,0,0,0,0
